"# Generated by write_osm_objects_report from LangToolsOSM 0.1 with parameters: lang=ca, extra_tag=('name:ca', 'alt_name:ca', 'alt_name'), query=[out:json][timeout:1000]; rel(102269);map_to_area->.divisio; nwr(area.divisio)[wikidata][name][!'name:ca']; out tags qt;"	""	""	""	""	""	""	""	""	""	""	""
"way"	136577531	"Музей и общественный центр им. Андрея Сахарова"			"Сахаровский центр"	"Museu Sàkharov"	"Museu Sàkharov"	"museum"	"Q2210331"	"official_name=Музей и общественный центр им. Андрея Сахарова, short_name=Музей имени Сахарова"	"{'addr:housenumber': '57 с6', 'addr:housenumber:en': '57 bld6', 'addr:postcode': '105120', 'addr:street': 'улица Земляной Вал', 'addr:street:en': 'Zemlyanoy val street', 'alt_name': 'Сахаровский центр', 'amenity': 'community_centre', 'building': 'public', 'building:levels': '2', 'building:material': 'plaster', 'contact:facebook': 'https://www.facebook.com/sakharovcenter/', 'contact:ok': 'https://ok.ru/group/55095953260549', 'contact:telegram': 'https://telegram.me/caxap', 'contact:tripadvisor': 'https://www.tripadvisor.ru/Attraction_Review-g298484-d300330-Reviews-Sakharovskiy_Center-Moscow_Central_Russia.html', 'contact:twitter': 'http://twitter.com/sakharov_talks', 'contact:vk': 'http://vk.com/club11903303', 'contact:youtube': 'http://www.youtube.com/user/SakharovTalks', 'email': 'info@sakharov-center.ru; secretary@sakharov-center.ru', 'fax': '+7 495 9172653;', 'fee': 'no', 'height': '15', 'image': 'https://www.sakharov-center.ru/sites/default/files/logo_0_0.png', 'name': 'Музей и общественный центр им. Андрея Сахарова', 'official_name': 'Музей и общественный центр им. Андрея Сахарова', 'opening_hours': 'Tu-Su 11:00-19:00', 'opening_hours:library': 'We-Fr,Su 11:00-19:00', 'operator': 'Региональная общественная организация «Общественная комиссия по сохранению наследия академика Сахарова»', 'operator:en': 'Regional Nongovernmental Organization \"The Public Comission to Preserve the Legacy of Academician Sakharov\"', 'operator:short_name': 'Сахаровский центр', 'phone': '+7 495 6234401;+7 495 6234420', 'roof:height': '3', 'roof:material': 'metal', 'roof:shape': 'pyramidal', 'short_name': 'Музей имени Сахарова', 'tourism': 'museum', 'website': 'https://www.sakharov-center.ru/', 'wikidata': 'Q2210331', 'wikipedia': 'ru:Сахаровский центр'}"
"way"	24611049	"Вкусно — и точка"			""	"Vkusno i totxka"	""	"trademark"	"Q112406961"	""	"{'addr:city': 'Москва', 'addr:country': 'RU', 'addr:housenumber': '70 к2', 'addr:street': 'Привольная улица', 'brand': 'Вкусно — и точка', 'brand:wikipedia': 'ru:Вкусно — и точка', 'building': 'yes', 'building:colour': 'green', 'building:levels': '1', 'contact:phone': '+74951809999', 'contact:website': 'https://skoro-tut-budut-burgers.ru', 'cuisine': 'burger', 'diet:vegetarian': 'no', 'disused:amenity': 'fast_food', 'name': 'Вкусно — и точка', 'roof:colour': 'brown', 'roof:shape': 'gabled', 'start_date': '2000', 'takeaway': 'yes', 'wikidata': 'Q112406961', 'wikipedia': 'ru:Вкусно — и точка'}"
"way"	94206785	"Перовский отдел ЗАГС"			""	"oficina de registre"	""	""	"Q745221"	"name:en=Civil Status Registration Office of Perovo District"	"{'building:levels': '1', 'building:part': 'public', 'government': 'register_office', 'name': 'Перовский отдел ЗАГС', 'name:en': 'Civil Status Registration Office of Perovo District', 'office': 'government', 'opening_hours': 'Tu-Sa 09:00-13:30,15:00-17:30', 'phone': '+7 495 3093407', 'source': 'zags.mos.ru', 'wikidata': 'Q745221', 'wikipedia': 'ru:ЗАГС'}"
"way"	128182019	"Деривационный канал"			""	"Canal derivat de Skhódnia"	""	"canal"	"Q4447710"	""	"{'boat': 'no', 'name': 'Деривационный канал', 'waterway': 'canal', 'wikidata': 'Q4447710', 'wikipedia': 'ru:Сходненский деривационный канал'}"
"way"	30425682	"Институт психологии РАН"			""	"Institut de Psicologia"	""	"institute of the Russian Academy of Sciences"	"Q4201698"	""	"{'addr:housenumber': '13 к1', 'addr:street': 'Ярославская улица', 'amenity': 'university', 'building': 'university', 'building:cladding': 'brick', 'building:levels': '5', 'design:ref': '1-410 (общежития);Тип II', 'name': 'Институт психологии РАН', 'roof:shape': 'hipped', 'wikidata': 'Q4201698', 'wikipedia': 'ru:Институт психологии РАН'}"
"relation"	3745454	"Asian Highway AH8"			""	"AH8"	""	"road"	"Q2813842"	"name:en=Asian Highway AH8, name:lt=Azijos Plentas AH8"	"{'description': 'Граница Финляндии — Торпиновка — Выборг — Санкт-Петербург — Москва — Тамбов ... Волгоград — Астрахань — Хасавюрт — Махачкала ... Сумгаит — Баку — Алят ... Астара ... Тегеран ... Бандер-Эмам', 'distance': '4718 km', 'int_ref': 'AH8', 'name': 'Asian Highway AH8', 'name:en': 'Asian Highway AH8', 'name:lt': 'Azijos Plentas AH8', 'network': 'AsianHighway', 'ref': 'AH8', 'route': 'road', 'type': 'route', 'wikidata': 'Q2813842', 'wikipedia': 'en:AH8'}"
"relation"	1789104	"European route E 119"			""	"E119"	"E119"	"road"	"Q2535163"	"name:en=European route E 119, name:fr=Route européenne E 119, name:nl=Europese route E119, name:sk=Európska cesta E 119"	"{'description': 'Moskva - Tambov - Povorino - Volgograd - Astrakhan - Makhachkala - Kuba - Baku - Alyat - Astara', 'description:fr': 'E 119 Moscou - Astara', 'name': 'European route E 119', 'name:en': 'European route E 119', 'name:fr': 'Route européenne E 119', 'name:nl': 'Europese route E119', 'name:sk': 'Európska cesta E 119', 'network': 'e-road', 'ref': 'E 119', 'route': 'road', 'type': 'route', 'wikidata': 'Q2535163'}"
"relation"	125452	"European route E 101"			""	"E101"	"E101"	"road"	"Q2283567"	"name:de=Europastraße E101, name:en=European route E 101, name:fr=Route européenne E 101, name:nl=Europese route E101, name:ru=Европейский маршрут E 101, name:sk=Európska cesta E 101"	"{'description:fr': 'E 101 Moscou - Kiev', 'e-road:class': 'A-intermediate', 'name': 'European route E 101', 'name:de': 'Europastraße E101', 'name:en': 'European route E 101', 'name:fr': 'Route européenne E 101', 'name:nl': 'Europese route E101', 'name:ru': 'Европейский маршрут E 101', 'name:sk': 'Európska cesta E 101', 'network': 'e-road', 'ref': 'E 101', 'route': 'road', 'type': 'route', 'wikidata': 'Q2283567', 'wikipedia': 'en:European route E101'}"
"relation"	1168820	"«Нева»"			""	"Autopista Moscou - Sant Petersburg, Ruta Russa M11"	"Autopista Moscou - Sant Petersburg"	"toll road"	"Q24971"	"name:de=Neva Autobahn, name:en=Neva Highway, name:ru=«Нева»"	"{'description': 'Москва — Санкт-Петербург', 'distance': '684 km', 'name': '«Нева»', 'name:de': 'Neva Autobahn', 'name:en': 'Neva Highway', 'name:ru': '«Нева»', 'network': 'ru:national', 'old_name:de': 'Autobahn Moskau — Sankt Petersburg', 'old_name:en': 'Highway Moscow – St. Petersburg', 'old_name:ru': 'скоростная платная автомобильная дорога Москва — Санкт-Петербург', 'ref': 'М-11', 'route': 'road', 'type': 'route', 'wikidata': 'Q24971', 'wikipedia': 'ru:Нева (автодорога)'}"
"relation"	1710168	"E 30 Russia west"			""	"E30"	"E30"	"road"	"Q160249"	"name:nl=E30 Rusland west, name:ru=Европейский маршрут E 30"	"{'name': 'E 30 Russia west', 'name:nl': 'E30 Rusland west', 'name:ru': 'Европейский маршрут E 30', 'network': 'e-road', 'ref': 'E 30', 'route': 'road', 'section': 'Russia west', 'type': 'route', 'wikidata': 'Q160249', 'wikipedia': 'en:European route E30'}"
"relation"	2817790	"European route E 115"			""	"E115"	"E115"	"road"	"Q1375790"	"name:de=Europastraße 115, name:en=European route E 115, name:fr=Route européenne E 115, name:nl=Europese route E115, name:ru=Европейский маршрут E 115, name:sk=Európska cesta E 115"	"{'description': 'Yaroslavl - Moskva - Voronezh - Rostov-on-Don - Krasnodar - Novorossijsk', 'description:fr': 'E 115 Jaroslavl - Novorossiisk', 'name': 'European route E 115', 'name:de': 'Europastraße 115', 'name:en': 'European route E 115', 'name:fr': 'Route européenne E 115', 'name:nl': 'Europese route E115', 'name:ru': 'Европейский маршрут E 115', 'name:sk': 'Európska cesta E 115', 'network': 'e-road', 'ref': 'E 115', 'route': 'road', 'type': 'route', 'wikidata': 'Q1375790', 'wikipedia': 'en:European route E115'}"
"relation"	6260043	"E 22 Russia West"			""	"E22"	"E22"	"road"	"Q322164"	"name:en=E 22 Russia West, name:fr=E 22 Russie Ouest, name:nl=E22 Rusland West, name:ru=Европейский маршрут E 22"	"{'description': 'stretch of route Velikie Luki — Moskva — Vladimir — Nizhny Novgorod — Kazan', 'name': 'E 22 Russia West', 'name:en': 'E 22 Russia West', 'name:fr': 'E 22 Russie Ouest', 'name:nl': 'E22 Rusland West', 'name:ru': 'Европейский маршрут E 22', 'network': 'e-road', 'ref': 'E 22', 'route': 'road', 'section': 'Russia West', 'type': 'route', 'wikidata': 'Q322164', 'wikipedia': 'ru:Европейский маршрут E22'}"
"relation"	2018405	"Московский политехнический университет"			""	"Universitat Politècnica de Moscou"	""	"educational institution"	"Q4304083"	"name:en=Moscow Polytechnic University, official_name=Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский политехнический университет»"	"{'amenity': 'university', 'name': 'Московский политехнический университет', 'name:en': 'Moscow Polytechnic University', 'official_name': 'Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский политехнический университет»', 'old_name': 'МАМИ', 'type': 'multipolygon', 'wikidata': 'Q4304083', 'wikipedia': 'ru:Московский государственный машиностроительный университет (МАМИ)'}"
"relation"	13147303	"ДСК «Мичуринец»"			""	"DSK Mitxurinets"	""	"posyolok"	"Q4153447"	""	"{'addr:region': 'Москва', 'name': 'ДСК «Мичуринец»', 'note': 'approximate position', 'place': 'village', 'population': '798', 'type': 'multipolygon', 'wikidata': 'Q4153447', 'wikipedia': 'ru:ДСК «Мичуринец»'}"
"relation"	13147304	"Переделкино"			""	"Peredelkino"	""	"human settlement"	"Q593888"	""	"{'addr:city': 'ДСК «Мичуринец»', 'name': 'Переделкино', 'official_status': 'ru:посёлок', 'place': 'quarter', 'type': 'multipolygon', 'wikidata': 'Q593888', 'wikipedia': 'ru:Переделкино'}"
"relation"	13235359	"Хованское западное кладбище"			""	"Cementiri Khovànskoie"	""	"cemetery"	"Q4498622"	""	"{'landuse': 'cemetery', 'name': 'Хованское западное кладбище', 'type': 'multipolygon', 'wikidata': 'Q4498622'}"
"relation"	11624756	"Хованское северное кладбище"			""	"Cementiri Khovànskoie"	""	"cemetery"	"Q4498622"	""	"{'landuse': 'cemetery', 'name': 'Хованское северное кладбище', 'type': 'multipolygon', 'wikidata': 'Q4498622'}"
"relation"	5344988	"Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации"			""	"Acadèmia Presidencial Russa d'Economia Nacional i Administració Pública"	""	"organization"	"Q2822458"	"name:en=Russian Presidential Academy of National Economy and Public Administration, official_name=Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации, short_name=Академия при президенте РФ (РАНХиГС)"	"{'addr:city': 'Москва', 'amenity': 'university', 'barrier': 'fence', 'name': 'Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации', 'name:en': 'Russian Presidential Academy of National Economy and Public Administration', 'official_name': 'Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации', 'phone': '+7 495 9338030', 'short_name': 'Академия при президенте РФ (РАНХиГС)', 'type': 'multipolygon', 'website': 'http://www.ranepa.ru/', 'wikidata': 'Q2822458', 'wikipedia': 'ru:Российская академия народного хозяйства и государственной службы при Президенте Российской Федерации'}"
"relation"	8331765	"Востряковское кладбище"			""	"Cementiri de Vostriakovo"	""	"cemetery"	"Q1457453"	""	"{'hunting': 'No', 'landuse': 'cemetery', 'name': 'Востряковское кладбище', 'type': 'multipolygon', 'wikidata': 'Q1457453', 'wikipedia': 'ru:Востряковское кладбище'}"
"relation"	4281449	"Биолого-почвенный корпус"			"Биологический факультет МГУ"	"Facultat de Biologia de la Universitat de Moscou"	""	"faculty"	"Q4086897"	"name:de=Biologie- und Bodenkundegebäude, name:ru=Биолого-почвенный корпус"	"{'addr:housenumber': '1 с12', 'addr:place': 'Ленинские горы', 'alt_name': 'Биологический факультет МГУ', 'building': 'university', 'building:levels': '5', 'faculty': 'Биологический факультет, факультет почвоведения', 'name': 'Биолого-почвенный корпус', 'name:de': 'Biologie- und Bodenkundegebäude', 'name:ru': 'Биолого-почвенный корпус', 'type': 'multipolygon', 'website': 'http://www.bio.msu.ru/', 'wikidata': 'Q4086897'}"
"relation"	67012	"Ленинградский проспект"			""	"avinguda Leningradski"	""	"prospekt"	"Q2995182"	"name:en=Leningradsky Prospekt"	"{'name': 'Ленинградский проспект', 'name:en': 'Leningradsky Prospekt', 'omkum:old_name': '/Ленинградское шоссе (1924 г.) Петроградское шоссе (до 1917 г.)', 'type': 'associatedStreet', 'wikidata': 'Q2995182', 'wikipedia': 'ru:Ленинградский проспект'}"
"relation"	6154851	"Авиационный комплекс им. С. В. Ильюшина"			""	"Iliuixin, Iliúixin, Iliushin, Ilyushin"	"Iliuixin"	"enterprise"	"Q221419"	""	"{'landuse': 'industrial', 'name': 'Авиационный комплекс им. С. В. Ильюшина', 'type': 'multipolygon', 'wikidata': 'Q221419', 'wikipedia': 'ru:Авиационный комплекс имени С. В. Ильюшина'}"
"relation"	6011720	"ОКБ им. П. О. Сухого"			""	"Oficina de Disseny Sukhoi"	""	"company"	"Q387017"	""	"{'landuse': 'industrial', 'name': 'ОКБ им. П. О. Сухого', 'type': 'multipolygon', 'website': 'https://www.sukhoi.org/company/history/okb/', 'wikidata': 'Q387017', 'wikipedia': 'ru:ОКБ Сухого'}"
"relation"	6040040	"Царицыно"			""	"Palau de Tsaritsyno"	"Palau de Tsaritsyno"	"protected area of Russia"	"Q147994"	""	"{'bicycle': 'no', 'boundary': 'protected_area', 'fixme': 'Лавочки, урны, линии освещения, покрытие дорожек', 'leisure': 'park', 'name': 'Царицыно', 'note': 'В пределах территории ГМЗ Царицыно. Эта территория в отдельном отношении.', 'tourism': 'museum', 'type': 'boundary', 'website': 'http://www.tsaritsyno-museum.ru/', 'wikidata': 'Q147994'}"
"relation"	7500830	"Многопрофильный лицей № 1799. СП «Школа № 19»"			""	"Escola núm. 19 de Moscou"	""	"school"	"Q16495374"	""	"{'amenity': 'school', 'contact:phone': '+7 495 9513206', 'contact:website': 'http://lic1799.mskobr.ru', 'education': 'school', 'education_form:fulltime': 'yes', 'education_level:primary': 'yes', 'education_level:secondary': 'yes', 'education_profile:general': 'yes', 'education_system:ru_standard': 'yes', 'name': 'Многопрофильный лицей № 1799. СП «Школа № 19»', 'type': 'multipolygon', 'wikidata': 'Q16495374', 'wikipedia': 'ru:Школа № 1799'}"
"relation"	3006479	"Армянское кладбище"			""	"cementiri armeni de Moscou"	""	"cemetery"	"Q685338"	""	"{'landuse': 'cemetery', 'name': 'Армянское кладбище', 'type': 'multipolygon', 'wikidata': 'Q685338'}"
"relation"	7850046	"Театральный институт имени Бориса Щукина"			"Щукинское училище"	"Institut Dramàtic Borís Sxukin"	""	"landmark"	"Q4453555"	""	"{'alt_name': 'Щукинское училище', 'amenity': 'university', 'contact:phone': '+7 499 2415644', 'contact:website': 'http://www.htvs.ru', 'description': 'Главное здание', 'education': 'university', 'education_level:higher': 'yes', 'education_profile:professional': 'yes', 'education_system:ru_standard': 'yes', 'name': 'Театральный институт имени Бориса Щукина', 'type': 'multipolygon', 'wikidata': 'Q4453555', 'wikipedia': 'ru:Театральный институт имени Бориса Щукина'}"
"relation"	6190097	"Московский государственный юридический университет имени О. Е. Кутафина"			""	"Universitat Estatal de Dret de Moscou"	""	"organization"	"Q4303895"	"official_name=Московский государственный юридический университет имени О. Е. Кутафина (МГЮА), short_name=МГЮА"	"{'addr:housenumber': '9 с1', 'addr:street': 'Садовая-Кудринская улица', 'amenity': 'university', 'building': 'institute', 'building:levels': '3', 'contact:email': 'msal@msal.ru', 'contact:facebook': 'https://www.facebook.com/msal.ru/', 'contact:instagram': 'http://instagram.com/msal_ru/', 'contact:phone': '+7 499 2448871', 'contact:twitter': 'https://twitter.com/msal_ru', 'contact:vk': 'https://vk.com/msalinfo', 'contact:website': 'http://www.msal.ru/', 'education': 'university', 'education_level:higher': 'yes', 'education_profile:professional': 'yes', 'education_system:ru_standard': 'yes', 'name': 'Московский государственный юридический университет имени О. Е. Кутафина', 'official_name': 'Московский государственный юридический университет имени О. Е. Кутафина (МГЮА)', 'short_name': 'МГЮА', 'start_date': '1931', 'type': 'multipolygon', 'wikidata': 'Q4303895', 'wikipedia': 'ru:Московский государственный юридический университет'}"
"relation"	11033475	"ВТБ Арена – Центральный стадион «Динамо»"			""	"VTB-Arena"	""	"multi-purpose stadium"	"Q1475155"	"loc_name=Стадион Динамо; Летающая тарелка; НЛО; Cтакан"	"{'addr:housenumber': '36', 'addr:street': 'Ленинградский проспект', 'building': 'stadium', 'building:architecture': 'constructivism; blobism', 'building:colour': 'gray', 'contact:website': 'https://vtb-arena.com', 'height': '55', 'heritage': 'yes', 'heritage:website': 'https://ru_monuments.toolforge.org/wikivoyage.php?id=7700544000', 'loc_name': 'Стадион Динамо; Летающая тарелка; НЛО; Cтакан', 'name': 'ВТБ Арена – Центральный стадион «Динамо»', 'roof:height': '40', 'roof:shape': 'dome', 'start_date': '1928', 'type': 'multipolygon', 'wikidata': 'Q1475155', 'wikipedia': 'ru:ВТБ Арена'}"
"relation"	1225911	"Пятницкое кладбище"			""	"Cementiri de Santa Paraskeva Piàtnitska"	""	"cemetery"	"Q8515534"	""	"{'landuse': 'cemetery', 'name': 'Пятницкое кладбище', 'type': 'multipolygon', 'wikidata': 'Q8515534', 'wikipedia': 'ru:Пятницкое кладбище (Москва)'}"
"relation"	7164354	"Военный университет Министерства Обороны РФ"			""	"Universitat Militar del Ministeri de Defensa de la Federació Russa"	""	"university"	"Q13416137"	"official_name=Федеральное государственное казенное военное образовательное учреждение высшего образования «Военный университет» Министерства обороны Российской Федерации, short_name=ВУМО"	"{'amenity': 'university', 'contact:phone': '+7 495 6990816', 'contact:website': 'http://vumo.mil.ru', 'landuse': 'military', 'name': 'Военный университет Министерства Обороны РФ', 'official_name': 'Федеральное государственное казенное военное образовательное учреждение высшего образования «Военный университет» Министерства обороны Российской Федерации', 'short_name': 'ВУМО', 'type': 'multipolygon', 'wikidata': 'Q13416137', 'wikipedia': 'ru:Военный университет Министерства обороны Российской Федерации'}"
"relation"	5507693	"Литературный институт им. А.М. Горького"			""	"Institut de Literatura Maksim Gorki"	"Institut de Literatura Maksim Gorki"	"higher education institution"	"Q1250779"	"short_name=Литинститут"	"{'amenity': 'university', 'contact:phone': '+7 495 6940661', 'contact:website': 'http://litinstitut.ru', 'name': 'Литературный институт им. А.М. Горького', 'short_name': 'Литинститут', 'type': 'multipolygon', 'wikidata': 'Q1250779', 'wikipedia': 'ru:Литературный институт имени А. М. Горького'}"
"relation"	8016233	"Росстат"			""	"Tsentrosoyuz building"	""	"building"	"Q2454624"	""	"{'addr:housenumber': '39 с1', 'addr:street': 'Мясницкая улица', 'architect': 'Le Corbusier', 'building': 'commercial', 'building:architecture': 'international_style', 'building:colour': 'rosybrown', 'building:levels': '6', 'contact:facebook': 'https://www.facebook.com/rosstatistika', 'contact:livejournal': 'http://rosstatistika.livejournal.com', 'contact:twitter': 'https://twitter.com/rosstatistika', 'contact:vk': 'https://vk.com/rosstatistika', 'government': 'statistics', 'name': 'Росстат', 'office': 'government', 'old_name': 'Здание Центросоюза', 'roof:colour': 'gray', 'roof:shape': 'flat', 'type': 'multipolygon', 'wikidata': 'Q2454624', 'wikipedia': 'ru:Здание Центросоюза'}"
"relation"	11281372	"Конструкторское бюро \"Алмаз\""			""	"Institut de Recerca Científica Marina de Radioelectrònica"	""	"enterprise"	"Q3704987"	""	"{'landuse': 'industrial', 'name': 'Конструкторское бюро \"Алмаз\"', 'old_name': 'Морской научно-исследовательский институт радиоэлектроники «Альтаир»', 'type': 'multipolygon', 'wikidata': 'Q3704987'}"
"relation"	2861680	"Посольство Индии. Консульский отдел, экономический и коммерческий отдел."			""	"Ambaixada de l'Índia a Moscou"	""	"embassy"	"Q283225"	""	"{'addr:housenumber': '4 с2', 'addr:housenumber:en': '4 str2', 'addr:street': 'улица Воронцово Поле', 'addr:street:en': 'Vorontsovo Polye street', 'alt_name:en': 'Consular Wing and Commercial Wing', 'alt_name:ru': 'Посольство Индии: консульство и коммерческий отдел', 'building': 'yes', 'building:levels': '3', 'consulate': 'consular_office', 'country': 'IN', 'diplomatic': 'consulate', 'name': 'Посольство Индии. Консульский отдел, экономический и коммерческий отдел.', 'office': 'diplomatic', 'target': 'RU', 'type': 'multipolygon', 'wikidata': 'Q283225'}"
"relation"	1406794	"МГТУ им. Н.Э. Баумана"			""	"Universitat Tècnica Estatal Bàuman"	""	"institute of technology"	"Q1472245"	"loc_name=Бауманка, official_name=Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский государственный технический университет имени Н.Э.Баумана (национальный исследовательский университет)»:"	"{'amenity': 'university', 'contact:email': 'bauman@bmstu.ru', 'contact:phone': '+7-499-2636391', 'dog': 'no', 'loc_name': 'Бауманка', 'name': 'МГТУ им. Н.Э. Баумана', 'official_name': 'Федеральное государственное бюджетное образовательное учреждение высшего образования «Московский государственный технический университет имени Н.Э.Баумана (национальный исследовательский университет)»:', 'start_date': '1830', 'type': 'multipolygon', 'website': 'http://bmstu.ru/', 'wikidata': 'Q1472245', 'wikipedia': 'ru:Московский государственный технический университет имени Н. Э. Баумана'}"
"relation"	10474317	"NextGIS"			""	"NextGIS"	""	"business"	"Q61740238"	""	"{'check_date': '2022-06-17', 'level': '2', 'name': 'NextGIS', 'office': 'GIS', 'type': 'multipolygon', 'website': 'http://nextgis.ru', 'wikidata': 'Q61740238'}"
"relation"	13426387	"Московское высшее военное командное училище"			""	"Escola Superior de Comandament Militar de Moscou"	""	"military academy"	"Q4304386"	"name:de=Moskauer Höhere Militärkommandoschule, name:en=Moscow Higher Military Command School, name:ru=Московское высшее военное командное училище, official_name=Московское высшее военное командное Орденов Ленина и Октябрьской Революции Краснознамённое училище, short_name=МВВКУ"	"{'amenity': 'university', 'landuse': 'military', 'name': 'Московское высшее военное командное училище', 'name:de': 'Moskauer Höhere Militärkommandoschule', 'name:en': 'Moscow Higher Military Command School', 'name:ru': 'Московское высшее военное командное училище', 'official_name': 'Московское высшее военное командное Орденов Ленина и Октябрьской Революции Краснознамённое училище', 'short_name': 'МВВКУ', 'type': 'multipolygon', 'wikidata': 'Q4304386', 'wikipedia': 'ru:Московское высшее военное командное училище'}"
"relation"	1988678	"Зеленоград"			""	"Zelenograd"	""	"city"	"Q207695"	"int_name=Zelenograd, name:be=Зеленаград, name:de=Selenograd, name:en=Zelenograd, name:et=Zelenograd, name:fi=Zelenograd, name:ru=Зеленоград, name:sr=Зеленград, name:uk=Зеленоград"	"{'addr:country': 'RU', 'addr:region': 'Москва', 'int_name': 'Zelenograd', 'name': 'Зеленоград', 'name:be': 'Зеленаград', 'name:de': 'Selenograd', 'name:en': 'Zelenograd', 'name:et': 'Zelenograd', 'name:fi': 'Zelenograd', 'name:ru': 'Зеленоград', 'name:sr': 'Зеленград', 'name:uk': 'Зеленоград', 'official_status': 'ru:город', 'place': 'city', 'population': '223902', 'type': 'multipolygon', 'wikidata': 'Q207695', 'wikipedia': 'ru:Зеленоград'}"
"relation"	4006864	"Открытие Банк Арена"			"Спартак"	"Otkritie Arena"	"Otkritie Arena"	"association football venue"	"Q1190634"	"name:en=Otkritie Bank Arena, name:ru=Открытие Банк Арена"	"{'addr:housenumber': 'вл67', 'addr:street': 'Волоколамское шоссе', 'alt_name': 'Спартак', 'alt_name:en': 'Spartak', 'contact:facebook': 'https://www.facebook.com/otkritiearena', 'contact:instagram': 'https://www.instagram.com/otkritiebankarena/', 'contact:twitter': 'https://twitter.com/otkritiearena', 'contact:vk': 'https://vk.com/otkritiearena', 'contact:website': 'http://otkritiearena.ru', 'contact:youtube': 'https://www.youtube.com/user/stadionspartakvideo/', 'leisure': 'stadium', 'name': 'Открытие Банк Арена', 'name:en': 'Otkritie Bank Arena', 'name:ru': 'Открытие Банк Арена', 'type': 'multipolygon', 'wikidata': 'Q1190634', 'wikipedia': 'ru:Открытие Банк Арена'}"
"relation"	161625	"РЭУ им. Плеханова"			""	"Universitat Estatal d'Economia i Comerç de Rússia"	""	"university"	"Q2177105"	""	"{'addr:country': 'RU', 'addr:housenumber': '36', 'addr:street': 'Смольная улица', 'amenity': 'university', 'building': 'yes', 'building:levels': '5', 'description': 'Факультет прикладного бакалавриата', 'name': 'РЭУ им. Плеханова', 'start_date': '1975', 'type': 'multipolygon', 'wikidata': 'Q2177105', 'wikipedia': 'ru:Российский_государственный_торгово-экономический_университет'}"
"relation"	1818696	"Московский государственный агроинженерный университет имени В. П. Горячкина"			""	"Universitat Estatal d'Enginyeria Agrònoma de Moscou"	""	"public university"	"Q4304067"	"official_name=Федеральное государственное образовательное учреждение высшего профессионального образования \"Московский государственный агроинженерный университет им. В. П. Горячкина\", short_name=МГАУ им. В. П. Горячкина"	"{'amenity': 'university', 'name': 'Московский государственный агроинженерный университет имени В. П. Горячкина', 'official_name': 'Федеральное государственное образовательное учреждение высшего профессионального образования \"Московский государственный агроинженерный университет им. В. П. Горячкина\"', 'short_name': 'МГАУ им. В. П. Горячкина', 'type': 'multipolygon', 'website': 'http://www.msau.ru', 'wikidata': 'Q4304067', 'wikipedia:ru': 'Московский государственный агроинженерный университет имени В. П. Горячкина'}"
"relation"	1547818	"Московский государственный агроинженерный университет имени В. П. Горячкина"			""	"Universitat Estatal d'Enginyeria Agrònoma de Moscou"	""	"public university"	"Q4304067"	"official_name=Федеральное государственное образовательное учреждение высшего профессионального образования \"Московский государственный агроинженерный университет им. В. П. Горячкина\""	"{'amenity': 'university', 'name': 'Московский государственный агроинженерный университет имени В. П. Горячкина', 'official_name': 'Федеральное государственное образовательное учреждение высшего профессионального образования \"Московский государственный агроинженерный университет им. В. П. Горячкина\"', 'type': 'multipolygon', 'website': 'http://www.msau.ru', 'wikidata': 'Q4304067', 'wikipedia': 'ru:Московский государственный агроинженерный университет имени В. П. Горячкина'}"
"relation"	11996424	"Заочный факультет МГЛУ"			""	"Universitat Estatal Lingüística de Moscou"	""	"university"	"Q1054816"	"official_name=Московский государственный лингвистический университет, Факультет заочного обучения"	"{'amenity': 'university', 'email': 'distance_mglu@mtu-net.ru', 'name': 'Заочный факультет МГЛУ', 'official_name': 'Московский государственный лингвистический университет, Факультет заочного обучения', 'old_name': 'МИФЛИ', 'type': 'multipolygon', 'website': 'https://linguanet.ru/fakultety-i-instituty/institut-inostrannykh-yazykov-imeni-morisa-toreza/fakultet-zaochnogo-obucheniya/', 'wikidata': 'Q1054816', 'wikipedia': 'ru:Московский государственный лингвистический университет'}"
"relation"	6567548	"ЦС \"Локомотив\""			""	"Estadi Lokomotiv"	"Estadi Lokomotiv"	"association football venue"	"Q595937"	""	"{'contact:website': 'http://stadium.fclm.ru/', 'leisure': 'sports_centre', 'name': 'ЦС \"Локомотив\"', 'type': 'multipolygon', 'wikidata': 'Q595937', 'wikipedia': 'ru:РЖД Арена'}"
